t,y
0.0,-0.07194548717605542
0.13333333333333325,-0.07100352786176117
0.266666666666667,-0.07293299200863329
0.4,-0.07394438502081258
0.5333333333333334,-0.07388616466595138
0.666666666666667,-0.07407314436283019
0.8,-0.07384180604362356
0.9333333333333335,-0.07293739659917464
1.0666666666666664,-0.0738554450475612
1.2,-0.07383034269176686
1.3333333333333335,-0.07378253008568192
1.4666666666666666,-0.07382343055228296
1.6000000000000005,-0.07305028051566254
1.7333333333333334,-0.07305167330637014
1.866666666666667,-0.07303733231115822
2.0000000000000004,-0.07309498925634883
2.1333333333333333,-0.0726072826229
2.2666666666666666,-0.0757327911578014
2.4,-0.07593779298949727
2.533333333333334,-0.07600160511954401
2.666666666666667,-0.07578036225193124
2.8000000000000007,-0.0750999460730678
2.933333333333333,-0.07493414987211067
3.066666666666667,-0.0740381322562696
3.2,-0.07460739337188355
3.333333333333334,-0.0740951270332969
3.466666666666667,-0.07310669012540028
3.6,-0.07675833393578357
3.733333333333333,-0.07689478476074146
3.866666666666667,-0.0768061687118084
4.000000000000001,-0.07612854995520524
4.133333333333334,-0.07559102963765113
4.266666666666667,-0.07572102795052538
4.4,-0.0751704839727877
4.533333333333334,-0.07413151671346546
4.666666666666667,-0.07783176486655752
4.933333333333333,-0.07705051507606248
5.066666666666667,-0.07630820042236164
5.2,-0.07627416328212644
5.466666666666667,-0.07854533823798004
5.6,-0.07863310487168201
5.733333333333334,-0.07803595874248359
5.866666666666667,-0.07743603598622639
6.000000000000001,-0.07685049038440489
6.133333333333334,-0.07690893688624889
6.266666666666666,-0.07907711576791071
6.400000000000002,-0.07958566163163705
6.533333333333334,-0.07866577952671822
6.666666666666666,-0.07831024274587733
6.8,-0.07779025475601803
6.933333333333334,-0.07977731301297647
7.066666666666668,-0.08004848239524542
7.2,-0.07898616644747125
7.333333333333334,-0.07499651325446094
7.466666666666668,-0.07871107729297971
7.6,-0.07803583586501656
7.733333333333334,-0.0799224111180063
7.866666666666668,-0.07701063933479779
8.0,-0.07900181414858443
8.133333333333335,-0.07962185368921176
8.266666666666666,-0.07774386849574294
8.400000000000002,-0.08186698438791074
8.533333333333333,-0.0789508914899833
8.666666666666666,-0.08079649194927174
8.8,-0.08081396676986058
8.933333333333334,-0.07979365360711566
9.066666666666668,-0.08268923343620771
9.2,-0.08188103230482457
9.333333333333334,-0.08147217969045017
9.466666666666669,-0.08224665294259687
9.6,-0.08317617247484183
9.733333333333334,-0.08304538115856375
9.866666666666667,-0.08216705507646604
10.0,-0.08167233923356249
10.133333333333335,-0.08298545086774206
10.266666666666666,-0.08372233800791329
10.400000000000002,-0.08359032557528245
10.533333333333333,-0.08301577206638144
10.666666666666666,-0.08218608289186596
10.800000000000002,-0.08429455684519843
10.933333333333334,-0.08434103860142628
11.066666666666668,-0.08310454439679993
11.2,-0.08259852535496809
11.333333333333334,-0.08415626575691221
11.466666666666669,-0.08480214586351548
11.6,-0.08392363201844344
11.733333333333334,-0.08328292947944577
11.866666666666667,-0.08475779001593459
12.0,-0.08531162109783946
12.133333333333335,-0.08480409331388694
12.266666666666667,-0.0840991518777981
12.400000000000002,-0.08366980694774268
12.533333333333333,-0.08547892972822335
12.666666666666666,-0.08576295139716633
12.800000000000002,-0.08467776897512963
12.933333333333334,-0.08426147774149273
13.066666666666668,-0.08614329505694224
13.2,-0.08628586312073405
13.333333333333334,-0.08509534677287561
13.466666666666669,-0.08412545775378938
13.6,-0.08403646915207807
13.733333333333334,-0.08642786298653254
13.866666666666667,-0.08564152539127151
14.0,-0.084784412853746
14.133333333333335,-0.08461979525333113
14.266666666666666,-0.08685741636562289
14.4,-0.08676191568635466
14.533333333333335,-0.08565254202572814
14.666666666666668,-0.08561094416719045
14.8,-0.08742610083291119
14.933333333333335,-0.08728807674562333
15.066666666666668,-0.08615875719100047
15.2,-0.08564403004714705
15.333333333333332,-0.08728262424851285
15.466666666666665,-0.08775622932730498
15.600000000000003,-0.08688258805494087
15.733333333333336,-0.08603874544602325
15.866666666666667,-0.08570814944242838
16.0,-0.08828126537154835
16.133333333333333,-0.08757037402857037
16.26666666666667,-0.08702536586226861
16.4,-0.08670815316979402
16.533333333333335,-0.08579152053659622
16.666666666666668,-0.08815804511930858
16.8,-0.08769335951650647
16.933333333333337,-0.0870014325085059
17.066666666666666,-0.08599866338252754
17.2,-0.08879068150430725
17.333333333333332,-0.08859009487133856
17.46666666666667,-0.08760802962769987
17.600000000000005,-0.08730228896953623
17.733333333333334,-0.08690436498780296
17.866666666666667,-0.0892008083905017
18.0,-0.08837975185071756
18.133333333333333,-0.08712587183276232
18.26666666666667,-0.08723421988143537
18.4,-0.0861136073028278
18.533333333333335,-0.08900733588641746
18.666666666666668,-0.0886909110210401
18.8,-0.08740422387641672
18.933333333333337,-0.08716925423342542
19.066666666666666,-0.08580878763614963
19.2,-0.08903841315390254
19.333333333333332,-0.088195105879675
19.46666666666667,-0.08758598753670438
19.600000000000005,-0.08759433200564837
19.733333333333334,-0.0869826317882958
19.866666666666667,-0.08973740945842767
20.0,-0.08918223789062163
20.133333333333333,-0.08792933635634015
20.26666666666667,-0.08769995794802093
20.4,-0.08707219254239074
20.533333333333335,-0.08991504304325115
20.666666666666668,-0.09002997214688702
20.8,-0.08907005973847737
20.933333333333337,-0.08826934660476615
21.066666666666666,-0.08808646535997444
21.2,-0.08716694271024011
21.333333333333332,-0.08985121513354688
21.46666666666667,-0.08994678082499902
21.600000000000005,-0.08971299881682404
21.733333333333334,-0.08906818836479707
21.866666666666667,-0.08867831728583464
22.0,-0.08820962829669249
22.133333333333333,-0.08723091624712687
22.26666666666667,-0.09011189275276194
22.400000000000002,-0.08794649784435637
22.533333333333335,-0.08891553791451112
22.666666666666668,-0.08919198587315846
22.8,-0.08874573571521138
22.933333333333337,-0.08869786288010756
23.066666666666666,-0.08798108926369236
23.2,-0.09062384463615947
23.333333333333332,-0.08693139297792546
23.46666666666667,-0.08793000947990781
23.600000000000005,-0.09004519065798822
23.733333333333334,-0.08998573539584126
23.866666666666667,-0.08908705150781976
24.0,-0.09006510748883906
24.133333333333333,-0.08998008351794556
24.26666666666667,-0.08969824279224647
24.400000000000002,-0.09193031079105557
24.533333333333335,-0.09172947483633809
24.666666666666668,-0.09169866736152504
24.8,-0.09107033249379448
24.933333333333337,-0.0908122139761326
25.066666666666666,-0.09022235318871064
25.2,-0.08994221304077532
25.333333333333332,-0.09009387921567197
25.46666666666667,-0.08970952742983762
25.600000000000005,-0.08930654244248559
25.733333333333334,-0.08890858349236963
25.866666666666667,-0.09206859079562163
26.0,-0.09192152041480728
26.133333333333333,-0.09206620606099636
26.26666666666667,-0.09234082982246533
26.400000000000002,-0.09108416620092064
26.533333333333335,-0.09104121782932639
26.666666666666668,-0.09079277622520388
26.8,-0.09102069337367358
26.933333333333337,-0.09125719929154907
27.066666666666666,-0.09080076442252616
27.2,-0.09036902085636511
27.333333333333336,-0.09004270060262648
27.46666666666667,-0.09009947830147524
27.600000000000005,-0.09024942851528234
27.733333333333334,-0.0903200561324683
27.866666666666667,-0.09028519700378607
28.0,-0.0901667695608574
28.133333333333333,-0.09013050740471257
28.26666666666667,-0.0899474944567562
28.400000000000002,-0.08951862500694602
28.533333333333335,-0.08944235924556976
28.666666666666668,-0.08948469467035736
28.8,-0.0902919618433825
28.933333333333337,-0.09027861689846639
29.066666666666666,-0.08997842544586049
29.2,-0.09026493836544269
29.333333333333336,-0.09054369731558637
29.46666666666667,-0.09018998371630138
29.600000000000005,-0.09056098060318546
29.733333333333334,-0.09089377352459904
29.866666666666667,-0.09150235589153305
30.0,-0.09183971593916529
30.133333333333333,-0.09218957395510191
30.266666666666673,-0.09201066322665402
30.400000000000002,-0.0919617118639744
30.533333333333335,-0.09199522460797327
30.666666666666668,-0.09218873451343768
30.8,-0.09252565512346739
30.933333333333337,-0.09347453940962563
31.066666666666663,-0.09393071126010727
31.2,-0.09417071829778811
31.333333333333336,-0.09450561845792671
31.466666666666665,-0.09504512119432773
31.6,-0.09520241774278465
31.733333333333327,-0.09565462254538332
31.86666666666667,-0.09606340707685296
32.00000000000001,-0.09605005691550395
32.13333333333333,-0.09606516123288661
32.26666666666667,-0.09561496007436665
32.4,-0.0957049102191001
32.53333333333334,-0.09528810242383329
32.66666666666667,-0.09474337594485244
32.8,-0.09495308640148581
32.93333333333334,-0.09542350740243732
33.06666666666666,-0.09551160331214748
33.2,-0.09603024216193734
33.333333333333336,-0.09695234999457064
33.46666666666666,-0.09736604710027558
33.6,-0.09759421100877935
33.733333333333334,-0.09720275109983179
33.866666666666674,-0.09657070759940506
34.00000000000001,-0.09683175066533828
34.13333333333333,-0.0961693012298146
34.26666666666667,-0.09610638988696185
34.4,-0.09695853171393237
34.53333333333334,-0.09706092049254478
34.66666666666667,-0.09794089635063896
34.8,-0.09819476197251414
34.93333333333334,-0.09851645037004919
35.06666666666666,-0.09825816403516885
35.2,-0.09811414280304237
35.333333333333336,-0.09713944006928732
35.46666666666666,-0.0975688272046093
35.6,-0.09787308504707681
35.733333333333334,-0.09855726826133565
35.866666666666674,-0.09946722068028452
36.00000000000001,-0.0999400136486262
36.13333333333333,-0.09787758064361962
36.26666666666667,-0.09809530270242212
36.4,-0.09805974885266339
36.53333333333334,-0.09902368235650383
36.66666666666667,-0.09902510062069747
36.8,-0.1000923156261252
36.93333333333334,-0.10010413168769172
37.06666666666666,-0.10031796465595239
37.2,-0.10004862042161433
37.333333333333336,-0.09904437046606912
37.46666666666666,-0.09952373348769655
37.6,-0.09919353194385105
37.733333333333334,-0.09981408480976273
37.866666666666674,-0.1007736386490779
38.00000000000001,-0.1008766676662291
38.13333333333333,-0.100731381522837
38.26666666666667,-0.09985478513041618
38.4,-0.10050590405183607
38.53333333333334,-0.10177697808880437
38.66666666666667,-0.10305868868930002
38.8,-0.1026717513825241
38.93333333333334,-0.10001208946324674
39.06666666666666,-0.1012496995523055
39.2,-0.10143216676089539
39.333333333333336,-0.10248307166002146
39.46666666666666,-0.10402936767118642
39.6,-0.10477095278803672
39.733333333333334,-0.10298361048819815
39.866666666666674,-0.1038898934065175
40.00000000000001,-0.10370920059054106
40.13333333333333,-0.10098063058146112
