t,y
1.129676667E1,-5.626116367E-2
1.143123333E1,-5.637273019E-2
1.156570000E1,-5.738768540E-2
1.170020000E1,-5.804200015E-2
1.183470000E1,-5.890397703E-2
1.196916667E1,-5.932835355E-2
1.210363333E1,-6.002651404E-2
1.223820000E1,-6.038492714E-2
1.237263333E1,-6.096458255E-2
1.250706667E1,-6.206560053E-2
1.264156667E1,-6.212638933E-2
1.277606667E1,-6.261819227E-2
1.291056667E1,-6.269995302E-2
1.304506667E1,-6.324964223E-2
1.317953333E1,-6.390836233E-2
1.331403333E1,-6.458692186E-2
1.344850000E1,-6.508093421E-2
1.358300000E1,-6.582525407E-2
1.371746667E1,-6.618459711E-2
1.385196667E1,-6.635217390E-2
1.398643333E1,-6.724085507E-2
1.412093333E1,-6.794768282E-2
1.425540000E1,-6.804655706E-2
1.438986667E1,-6.790573762E-2
1.452440000E1,-6.789233159E-2
1.465893333E1,-6.770751689E-2
1.479336667E1,-6.805161805E-2
1.492783333E1,-6.879120588E-2
1.506233333E1,-6.901903736E-2
1.519680000E1,-6.991474461E-2
1.533130000E1,-7.021024633E-2
1.546576667E1,-7.087666698E-2
1.560026667E1,-7.141484196E-2
1.573476667E1,-7.166039689E-2
1.586923333E1,-7.200572723E-2
1.600373333E1,-7.308433502E-2
1.613820000E1,-7.366385075E-2
1.627270000E1,-7.358268265E-2
1.640716667E1,-7.363764777E-2
1.654170000E1,-7.400927704E-2
1.667613333E1,-7.426136004E-2
1.681063333E1,-7.496207756E-2
1.694513333E1,-7.532086596E-2
1.707963333E1,-7.585249644E-2
1.721410000E1,-7.618156318E-2
1.734853333E1,-7.637693416E-2
1.748303333E1,-7.673324162E-2
1.761753333E1,-7.733891613E-2
1.775200000E1,-7.734414231E-2
1.788650000E1,-7.780286101E-2
1.802096667E1,-7.776159311E-2
1.815546667E1,-7.767862850E-2
1.828996667E1,-7.807522432E-2
1.842443333E1,-7.847982314E-2
1.855896667E1,-7.927364701E-2
1.869343333E1,-8.005573689E-2
1.882790000E1,-8.034459118E-2
1.896236667E1,-8.116467273E-2
1.909693333E1,-8.220409566E-2
1.923136667E1,-8.248202675E-2
1.936583333E1,-8.255570811E-2
1.950033333E1,-8.300303082E-2
1.963483333E1,-8.315787826E-2
1.976926667E1,-8.360890130E-2
1.990380000E1,-8.363960694E-2
2.003830000E1,-8.418460266E-2
2.017273333E1,-8.440525508E-2
2.030723333E1,-8.536399673E-2
2.044173333E1,-8.629373548E-2
2.057620000E1,-8.707943197E-2
2.071066667E1,-8.733030779E-2
2.084516667E1,-8.801106970E-2
2.097966667E1,-8.827745533E-2
2.111413333E1,-8.827080686E-2
2.124863333E1,-8.833049381E-2
2.138313333E1,-8.873295654E-2
2.151760000E1,-8.942027787E-2
2.165206667E1,-8.960339937E-2
2.178653333E1,-9.019490534E-2
2.192103333E1,-9.105281845E-2
2.205553333E1,-9.123669700E-2
2.219000000E1,-9.200130316E-2
2.232450000E1,-9.234193460E-2
2.245900000E1,-9.327526997E-2
2.259346667E1,-9.429396209E-2
2.272796667E1,-9.557972823E-2
2.286243333E1,-9.641331559E-2
2.299693333E1,-9.961961455E-2
2.313143333E1,-1.005698951E-1
2.326590000E1,-1.007518364E-1
2.340036667E1,-1.015432942E-1
2.353483333E1,-1.020874500E-1
2.366936667E1,-1.025072754E-1
2.380383333E1,-1.038852962E-1
2.393833333E1,-1.054436000E-1
2.407283333E1,-1.072149320E-1
2.420730000E1,-1.082985689E-1
2.434180000E1,-1.092023900E-1
2.447630000E1,-1.100765613E-1
2.461076667E1,-1.113768536E-1
2.474523333E1,-1.116557124E-1
2.487970000E1,-1.122012604E-1
2.501420000E1,-1.127358904E-1
2.514866667E1,-1.131389203E-1
2.528316667E1,-1.136670076E-1
2.541763333E1,-1.143736562E-1
2.555213333E1,-1.150651020E-1
2.568660000E1,-1.161154567E-1
2.582110000E1,-1.176383597E-1
2.595556667E1,-1.186227415E-1
2.609006667E1,-1.194209207E-1
2.622453333E1,-1.200515989E-1
2.635903333E1,-1.201548030E-1
2.649353333E1,-1.202429408E-1
2.662803333E1,-1.201299476E-1
2.676253333E1,-1.201817627E-1
2.689700000E1,-1.206067790E-1
2.703150000E1,-1.210954851E-1
2.716596667E1,-1.221323773E-1
2.730046667E1,-1.231009546E-1
2.743493333E1,-1.240402443E-1
2.756940000E1,-1.244541001E-1
2.770390000E1,-1.250600375E-1
2.783840000E1,-1.260400183E-1
2.797290000E1,-1.263007540E-1
2.810733333E1,-1.270681193E-1
2.824180000E1,-1.277621236E-1
2.837630000E1,-1.283699655E-1
2.851080000E1,-1.282831196E-1
2.864530000E1,-1.282701924E-1
2.877980000E1,-1.287090172E-1
2.891426667E1,-1.289754260E-1
2.904876667E1,-1.304806221E-1
2.918326667E1,-1.316837657E-1
2.931776667E1,-1.326177475E-1
2.945223333E1,-1.342096155E-1
2.958666667E1,-1.346923351E-1
2.972113333E1,-1.356101061E-1
2.985566667E1,-1.369222235E-1
2.999016667E1,-1.379232739E-1
3.012463333E1,-1.387394543E-1
3.025913333E1,-1.392225549E-1
3.039366667E1,-1.394629009E-1
3.052810000E1,-1.402105170E-1
3.066260000E1,-1.409998590E-1
3.079703333E1,-1.417382077E-1
3.093160000E1,-1.432563129E-1
3.106603333E1,-1.438102961E-1
3.120053333E1,-1.445943835E-1
3.133500000E1,-1.451819542E-1
3.146946667E1,-1.463115078E-1
3.160396667E1,-1.464718097E-1
3.173843333E1,-1.465632700E-1
3.187293333E1,-1.463600204E-1
3.200746667E1,-1.470589189E-1
3.214190000E1,-1.476625072E-1
3.227640000E1,-1.484999313E-1
3.241086667E1,-1.493096967E-1
3.254533333E1,-1.499867193E-1
3.267983333E1,-1.507581939E-1
3.281433333E1,-1.510947747E-1
3.294880000E1,-1.518888594E-1
3.308333333E1,-1.527167120E-1
3.321776667E1,-1.531751447E-1
3.335223333E1,-1.539116096E-1
3.348676667E1,-1.540138327E-1
3.362123333E1,-1.542152084E-1
3.375573333E1,-1.545113925E-1
3.389023333E1,-1.546330408E-1
3.402470000E1,-1.551826903E-1
3.415916667E1,-1.560043291E-1
3.429363333E1,-1.562567778E-1
3.442813333E1,-1.569732869E-1
3.456260000E1,-1.577441812E-1
3.469713333E1,-1.585673447E-1
3.483160000E1,-1.591875490E-1
3.496610000E1,-1.598779079E-1
3.510056667E1,-1.598688736E-1
3.523506667E1,-1.601380158E-1
3.536953333E1,-1.607528416E-1
3.550400000E1,-1.614454571E-1
3.563853333E1,-1.622243881E-1
3.577303333E1,-1.630153722E-1
3.590750000E1,-1.646034364E-1
3.604200000E1,-1.663395357E-1
3.617646667E1,-1.684828967E-1
3.631093333E1,-1.708010858E-1
3.644543333E1,-1.726951713E-1
3.657993333E1,-1.755496062E-1
3.671436667E1,-1.771861083E-1
3.684886667E1,-1.790432423E-1
