t,x,y
2.033333333333333,0.5089835722523461,-2.479595616574406
2.0666666666666664,0.49250101571906724,-2.4799013596026955
2.1,0.4682094815124267,-2.4906975970278693
2.1333333333333333,0.4250245318117325,-2.4947461860623092
2.1666666666666665,0.37239287436401125,-2.500144304774896
2.2,0.3184116872381433,-2.509591012521923
2.2333333333333334,0.25768285172154193,-2.51498913123451
2.2666666666666666,0.18750730845791375,-2.5217367796252432
2.3,0.11733176519428556,-2.5203872499470963
2.3333333333333335,0.03366092514919028,-2.5244358389815367
2.3666666666666667,-0.037864147792584624,-2.525785368659683
2.4,-0.11748639880323963,-2.5298339576941236
2.433333333333333,-0.18766194206686804,-2.53118348737227
2.466666666666667,-0.26188607436493627,-2.5230863093033897
2.5,-0.31721679116895074,-2.513639601556363
2.533333333333333,-0.38064468604184565,-2.513639601556363
2.5666666666666664,-0.44272305123659367,-2.509591012521923
2.6,-0.4886070602935813,-2.5028433641311896
2.6333333333333333,-0.5236948319253956,-2.4960957157404557
2.6666666666666665,-0.5547340145227695,-2.4947461860623092
2.7,-0.57902554872941,-2.487998537671576
2.7333333333333334,-0.5952199048671705,-2.492047126706016
2.7666666666666666,-0.5992684939016104,-2.487998537671576
2.8,-0.592520845510877,-2.4893480673497224
2.8333333333333335,-0.5817246080857035,-2.4893480673497224
2.8666666666666667,-0.5547340145227695,-2.4933966563841623
2.9,-0.5236948319253956,-2.4974452454186027
2.933333333333333,-0.49265564932802147,-2.508241482843776
2.966666666666667,-0.44542211059288705,-2.509591012521923
3.0,-0.39548951250145925,-2.5244358389815367
3.033333333333333,-0.33880926601929795,-2.5298339576941236
3.0666666666666664,-0.2794299601808433,-2.53523207640671
3.1,-0.2214001840205354,-2.536581606084857
3.1333333333333333,-0.16202087818208077,-2.5392806654411504
3.1666666666666665,-0.09589392395289253,-2.536581606084857
3.2,-0.025718380689264353,-2.5433292544755903
3.2333333333333334,0.035010454827337,-2.5392806654411504
3.2666666666666666,0.1051859980909653,-2.5298339576941236
3.3,0.16591483360756665,-2.525785368659683
3.3333333333333335,0.2185464910552879,-2.51903772026895
3.3666666666666667,0.2779257968937425,-2.5163386609126563
3.4,0.33055745434146355,-2.5014938344530426
3.433333333333333,0.37779099307659814,-2.500144304774896
3.466666666666667,0.42097594277729233,-2.4933966563841623
3.5,0.4547141847309597,-2.492047126706016
3.533333333333333,0.47900571893760024,-2.4852994783152824
3.5666666666666664,0.49250101571906724,-2.4852994783152824
3.6,0.5005981937879473,-2.481250889280842
3.6333333333333333,0.4992486641098006,-2.4852994783152824
3.6666666666666665,0.4884524266846271,-2.482600418958989
3.6999999999999997,0.4682094815124267,-2.481250889280842
3.7333333333333334,0.4466170066620796,-2.4947461860623092
3.7666666666666666,0.4034320569613852,-2.500144304774896
3.8,0.360247107260691,-2.509591012521923
3.8333333333333335,0.30896497949111645,-2.5122900718782164
3.8666666666666667,0.25228473300895526,-2.5203872499470963
3.9,0.1902063678142072,-2.5230863093033897
3.933333333333333,0.11463270583799212,-2.5230863093033897
3.966666666666667,0.051204810965097325,-2.5298339576941236
4.0,-0.020320261976677467,-2.5325330170504166
4.033333333333333,-0.09859298330918598,-2.5338825467285635
4.066666666666666,-0.16876852657281416,-2.5392806654411504
4.1,-0.23219642144570896,-2.5325330170504166
4.133333333333333,-0.2983233756748971,-2.5230863093033897
4.166666666666667,-0.3617512705477919,-2.51903772026895
4.2,-0.41708198735180646,-2.51903772026895
4.233333333333333,-0.46431552608694077,-2.509591012521923
4.266666666666667,-0.5007528273969015,-2.498794775096749
4.3,-0.5344910693505691,-2.4947461860623092
4.333333333333333,-0.5574330738790629,-2.4906975970278693
4.366666666666666,-0.5763264893731166,-2.487998537671576
4.4,-0.57902554872941,-2.487998537671576
4.433333333333334,-0.57902554872941,-2.487998537671576
4.466666666666667,-0.5641807222697963,-2.4933966563841623
4.5,-0.5452873067757427,-2.4933966563841623
4.533333333333333,-0.5236948319253956,-2.4947461860623092
4.566666666666666,-0.4872575306154346,-2.500144304774896
4.6,-0.44542211059288705,-2.5068919531656295
4.633333333333333,-0.39683904217960597,-2.513639601556363
4.666666666666667,-0.34690644408817817,-2.5203872499470963
4.7,-0.2929252569623102,-2.5230863093033897
4.733333333333333,-0.236245010480149,-2.525785368659683
4.766666666666667,-0.1714675859291076,-2.5298339576941236
4.8,-0.11343780976879969,-2.5325330170504166
4.833333333333333,-0.04866038521775817,-2.5298339576941236
4.866666666666666,0.016117039333283234,-2.53118348737227
4.9,0.06739916710285776,-2.53118348737227
4.933333333333334,0.13082706197575256,-2.525785368659683
4.966666666666667,0.1902063678142072,-2.5217367796252432
5.0,0.240138965905635,-2.5176881905908033
5.033333333333333,0.2900715639970628,-2.5109405422000695
5.066666666666666,0.3386546324103439,-2.504192893809336
5.1,0.3764414633984514,-2.4960957157404557
5.133333333333333,0.41422829438655895,-2.498794775096749
5.166666666666667,0.43717029891505277,-2.4960957157404557
5.2,0.4547141847309597,-2.4947461860623092
5.233333333333333,0.46551042215613325,-2.492047126706016
5.266666666666667,0.45876277376539987,-2.492047126706016
5.3,0.45741324408725315,-2.4947461860623092
5.333333333333333,0.43717029891505277,-2.500144304774896
